Shape,Part,X,Y,NAME
1060,1,85°07′56″ W,31°47′43″ N,QUITMAN
1060,1,85°07′52″ W,31°49′00″ N,QUITMAN
1060,1,85°07′55″ W,31°49′37″ N,QUITMAN
1060,1,85°08′31″ W,31°50′21″ N,QUITMAN
1060,1,85°08′31″ W,31°50′24″ N,QUITMAN
1060,1,85°08′27″ W,31°51′27″ N,QUITMAN
1060,1,85°07′42″ W,31°52′39″ N,QUITMAN
1060,1,85°08′03″ W,31°53′32″ N,QUITMAN
1060,1,85°06′43″ W,31°53′41″ N,QUITMAN
1060,1,85°06′40″ W,31°53′44″ N,QUITMAN
1060,1,85°06′47″ W,31°54′43″ N,QUITMAN
1060,1,85°05′33″ W,31°55′42″ N,QUITMAN
1060,1,85°04′44″ W,31°56′25″ N,QUITMAN
1060,1,85°04′43″ W,31°56′27″ N,QUITMAN
1060,1,85°05′12″ W,31°57′33″ N,QUITMAN
1060,1,85°05′11″ W,31°57′36″ N,QUITMAN
1060,1,85°04′04″ W,31°58′02″ N,QUITMAN
1060,1,85°03′57″ W,31°58′16″ N,QUITMAN
1060,1,85°04′06″ W,31°59′31″ N,QUITMAN
1060,1,85°03′39″ W,31°59′31″ N,QUITMAN
1062,1,83°50′54″ W,32°17′27″ N,DOOLY
1062,1,83°50′53″ W,32°17′27″ N,DOOLY
1062,1,83°43′06″ W,32°17′25″ N,DOOLY
1062,1,83°43′08″ W,32°16′59″ N,DOOLY
1062,1,83°42′01″ W,32°16′57″ N,DOOLY
1062,1,83°42′01″ W,32°17′24″ N,DOOLY
1062,1,83°36′56″ W,32°17′19″ N,DOOLY
1062,1,83°36′23″ W,32°17′18″ N,DOOLY
1062,1,83°36′23″ W,32°17′18″ N,DOOLY
1062,1,83°36′22″ W,32°17′01″ N,DOOLY
1062,1,83°36′23″ W,32°15′05″ N,DOOLY
1062,1,83°36′57″ W,32°15′01″ N,DOOLY
1062,1,83°36′25″ W,32°14′30″ N,DOOLY
1062,1,83°36′29″ W,32°09′35″ N,DOOLY
1062,1,83°36′31″ W,32°07′37″ N,DOOLY
1062,1,83°36′30″ W,32°07′06″ N,DOOLY
1062,1,83°36′34″ W,32°01′41″ N,DOOLY
1062,1,83°36′34″ W,32°01′40″ N,DOOLY
1062,1,83°36′42″ W,31°54′49″ N,DOOLY
1062,1,83°36′43″ W,31°53′34″ N,DOOLY
1062,1,83°36′44″ W,31°51′15″ N,DOOLY
1062,1,83°36′46″ W,31°48′15″ N,DOOLY
1062,1,83°36′45″ W,31°48′08″ N,DOOLY
1062,1,83°36′29″ W,31°47′41″ N,DOOLY
1062,1,83°36′45″ W,31°47′27″ N,DOOLY
1062,1,83°37′02″ W,31°47′12″ N,DOOLY
1062,1,83°37′28″ W,31°46′49″ N,DOOLY
1062,1,83°37′53″ W,31°46′27″ N,DOOLY
1062,1,83°38′21″ W,31°46′02″ N,DOOLY
1062,1,83°39′29″ W,31°45′03″ N,DOOLY
1062,1,83°45′47″ W,31°45′38″ N,DOOLY
1062,1,83°46′56″ W,31°46′40″ N,DOOLY
1062,1,83°47′19″ W,31°47′51″ N,DOOLY
1062,1,83°47′20″ W,31°47′52″ N,DOOLY
1062,1,83°47′55″ W,31°48′02″ N,DOOLY
1062,1,83°48′10″ W,31°48′13″ N,DOOLY
1062,1,83°49′01″ W,31°48′44″ N,DOOLY
1062,1,83°49′41″ W,31°48′37″ N,DOOLY
1062,1,83°50′44″ W,31°49′51″ N,DOOLY
1062,1,83°51′19″ W,31°49′11″ N,DOOLY
1062,1,83°51′20″ W,31°50′15″ N,DOOLY
1062,1,83°52′46″ W,31°50′14″ N,DOOLY
1062,1,83°52′52″ W,31°50′15″ N,DOOLY
1062,1,83°54′47″ W,31°50′49″ N,DOOLY
1062,1,83°55′27″ W,31°50′54″ N,DOOLY
1062,1,83°56′14″ W,31°50′41″ N,DOOLY
1062,1,83°56′15″ W,31°50′42″ N,DOOLY
1062,1,83°56′17″ W,31°50′44″ N,DOOLY
1062,1,83°56′22″ W,31°50′53″ N,DOOLY
1062,1,83°56′14″ W,31°51′27″ N,DOOLY
1062,1,83°55′35″ W,31°51′48″ N,DOOLY
1062,1,83°56′03″ W,31°52′53″ N,DOOLY
1062,1,83°55′57″ W,31°53′50″ N,DOOLY
1062,1,83°55′55″ W,31°53′56″ N,DOOLY
1062,1,83°55′21″ W,31°54′41″ N,DOOLY
1062,1,83°55′10″ W,31°55′16″ N,DOOLY
1062,1,83°55′09″ W,31°55′21″ N,DOOLY
1062,1,83°55′30″ W,31°56′54″ N,DOOLY
1062,1,83°56′02″ W,31°57′32″ N,DOOLY
1062,1,83°55′55″ W,31°57′50″ N,DOOLY
1062,1,83°56′54″ W,31°59′29″ N,DOOLY
1062,1,83°56′40″ W,31°59′45″ N,DOOLY
1062,1,83°57′01″ W,31°59′48″ N,DOOLY
1062,1,83°57′01″ W,32°00′55″ N,DOOLY
1062,1,83°57′41″ W,32°01′50″ N,DOOLY
1062,1,83°57′41″ W,32°02′09″ N,DOOLY
1062,1,83°58′09″ W,32°02′18″ N,DOOLY
1062,1,83°58′04″ W,32°02′44″ N,DOOLY
1062,1,83°58′06″ W,32°02′46″ N,DOOLY
1062,1,83°58′48″ W,32°02′38″ N,DOOLY
1062,1,83°58′49″ W,32°02′41″ N,DOOLY
1062,1,83°58′38″ W,32°03′48″ N,DOOLY
1062,1,83°59′14″ W,32°04′18″ N,DOOLY
1062,1,83°58′30″ W,32°05′33″ N,DOOLY
1062,1,83°59′25″ W,32°05′44″ N,DOOLY
1062,1,83°59′53″ W,32°06′05″ N,DOOLY
1062,1,84°00′05″ W,32°06′22″ N,DOOLY
1062,1,83°59′49″ W,32°06′45″ N,DOOLY
1062,1,84°00′43″ W,32°07′09″ N,DOOLY
1062,1,84°00′44″ W,32°07′12″ N,DOOLY
1062,1,84°00′33″ W,32°07′51″ N,DOOLY
1062,1,84°01′15″ W,32°08′10″ N,DOOLY
1062,1,84°01′59″ W,32°09′10″ N,DOOLY
1062,1,84°01′34″ W,32°10′06″ N,DOOLY
1062,1,84°01′40″ W,32°10′16″ N,DOOLY
1062,1,84°01′52″ W,32°10′44″ N,DOOLY
1062,1,84°01′46″ W,32°10′56″ N,DOOLY
1062,1,84°01′45″ W,32°10′58″ N,DOOLY
1062,1,84°00′46″ W,32°12′04″ N,DOOLY
1062,1,84°00′46″ W,32°12′05″ N,DOOLY
1062,1,83°58′35″ W,32°13′43″ N,DOOLY
1062,1,83°57′55″ W,32°14′52″ N,DOOLY
1062,1,83°57′43″ W,32°15′02″ N,DOOLY
1062,1,83°56′52″ W,32°15′15″ N,DOOLY
1062,1,83°56′40″ W,32°15′33″ N,DOOLY
1062,1,83°54′29″ W,32°16′42″ N,DOOLY
1062,1,83°53′52″ W,32°16′50″ N,DOOLY
1062,1,83°53′44″ W,32°17′30″ N,DOOLY
1062,1,83°53′43″ W,32°17′31″ N,DOOLY
1062,1,83°53′40″ W,32°17′32″ N,DOOLY
1063,1,85°07′30″ W,32°52′13″ N,HARRIS
1063,1,85°06′32″ W,32°52′13″ N,HARRIS
1063,1,85°06′31″ W,32°52′00″ N,HARRIS
1063,1,85°05′58″ W,32°52′13″ N,HARRIS
1063,1,84°51′43″ W,32°52′07″ N,HARRIS
1063,1,84°50′51″ W,32°52′06″ N,HARRIS
1063,1,84°50′49″ W,32°52′06″ N,HARRIS
1063,1,84°48′56″ W,32°52′03″ N,HARRIS
1063,1,84°46′04″ W,32°52′04″ N,HARRIS
1063,1,84°45′05″ W,32°51′46″ N,HARRIS
1063,1,84°44′51″ W,32°51′42″ N,HARRIS
1063,1,84°43′00″ W,32°51′02″ N,HARRIS
1063,1,84°42′02″ W,32°50′41″ N,HARRIS
1063,1,84°41′33″ W,32°49′46″ N,HARRIS
1063,1,84°41′35″ W,32°44′20″ N,HARRIS
1063,1,84°40′58″ W,32°43′49″ N,HARRIS
1063,1,84°40′58″ W,32°43′22″ N,HARRIS
1063,1,84°41′36″ W,32°43′22″ N,HARRIS
1063,1,84°41′36″ W,32°43′15″ N,HARRIS
1063,1,84°41′36″ W,32°42′29″ N,HARRIS
1063,1,84°42′11″ W,32°42′03″ N,HARRIS
1063,1,84°42′12″ W,32°41′56″ N,HARRIS
1063,1,84°42′12″ W,32°41′52″ N,HARRIS
1063,1,84°42′11″ W,32°41′23″ N,HARRIS
1063,1,84°42′11″ W,32°41′10″ N,HARRIS
1063,1,84°41′40″ W,32°41′10″ N,HARRIS
1063,1,84°41′41″ W,32°35′02″ N,HARRIS
1063,1,84°45′00″ W,32°35′00″ N,HARRIS
1063,1,84°52′25″ W,32°34′59″ N,HARRIS
1063,1,84°53′26″ W,32°35′00″ N,HARRIS
1063,1,84°54′28″ W,32°35′00″ N,HARRIS
1063,1,84°54′28″ W,32°36′27″ N,HARRIS
1063,1,85°04′51″ W,32°36′29″ N,HARRIS
1063,1,85°05′27″ W,32°37′30″ N,HARRIS
1063,1,85°04′59″ W,32°38′10″ N,HARRIS
1063,1,85°06′00″ W,32°38′04″ N,HARRIS
1063,1,85°06′19″ W,32°38′37″ N,HARRIS
1063,1,85°05′19″ W,32°39′28″ N,HARRIS
1063,1,85°05′37″ W,32°40′11″ N,HARRIS
1063,1,85°07′01″ W,32°41′31″ N,HARRIS
1063,1,85°07′22″ W,32°42′58″ N,HARRIS
1063,1,85°06′48″ W,32°44′09″ N,HARRIS
1063,1,85°07′59″ W,32°44′41″ N,HARRIS
1063,1,85°08′34″ W,32°45′34″ N,HARRIS
1063,1,85°08′12″ W,32°46′16″ N,HARRIS
1063,1,85°07′20″ W,32°46′28″ N,HARRIS
1063,1,85°08′32″ W,32°47′32″ N,HARRIS
1063,1,85°09′07″ W,32°47′39″ N,HARRIS
1063,1,85°09′11″ W,32°47′42″ N,HARRIS
1063,1,85°10′05″ W,32°48′42″ N,HARRIS
1063,1,85°10′05″ W,32°48′43″ N,HARRIS
1063,1,85°10′06″ W,32°48′46″ N,HARRIS
1063,1,85°10′06″ W,32°49′43″ N,HARRIS
1063,1,85°09′14″ W,32°50′27″ N,HARRIS
1063,1,85°09′12″ W,32°50′42″ N,HARRIS
1063,1,85°09′14″ W,32°50′47″ N,HARRIS
1063,1,85°09′23″ W,32°51′02″ N,HARRIS
1063,1,85°09′43″ W,32°51′23″ N,HARRIS
1063,1,85°10′38″ W,32°51′14″ N,HARRIS
1063,1,85°10′46″ W,32°51′19″ N,HARRIS
1063,1,85°11′06″ W,32°51′48″ N,HARRIS
1063,1,85°11′06″ W,32°52′08″ N,HARRIS
1063,1,85°11′03″ W,32°52′14″ N,HARRIS
1066,1,84°33′40″ W,32°32′06″ N,TALBOT
1066,1,84°33′41″ W,32°31′41″ N,TALBOT
1066,1,84°34′14″ W,32°31′42″ N,TALBOT
1066,1,84°34′14″ W,32°31′54″ N,TALBOT
1066,1,84°33′56″ W,32°32′06″ N,TALBOT
1066,2,84°30′03″ W,32°33′04″ N,TALBOT
1066,2,84°30′03″ W,32°32′54″ N,TALBOT
1066,2,84°30′17″ W,32°32′31″ N,TALBOT
1066,2,84°30′49″ W,32°32′32″ N,TALBOT
1066,2,84°31′56″ W,32°32′33″ N,TALBOT
1066,2,84°31′57″ W,32°32′34″ N,TALBOT
1066,2,84°31′57″ W,32°32′59″ N,TALBOT
1066,2,84°31′57″ W,32°33′04″ N,TALBOT
1066,2,84°30′48″ W,32°33′03″ N,TALBOT
1066,3,84°32′31″ W,32°33′00″ N,TALBOT
1066,3,84°32′32″ W,32°32′33″ N,TALBOT
1066,3,84°33′03″ W,32°32′34″ N,TALBOT
1066,3,84°33′03″ W,32°32′57″ N,TALBOT
1066,3,84°32′32″ W,32°33′04″ N,TALBOT
1066,4,84°30′03″ W,32°33′04″ N,TALBOT
1066,4,84°30′03″ W,32°33′34″ N,TALBOT
1066,4,84°29′31″ W,32°33′33″ N,TALBOT
1066,4,84°29′31″ W,32°33′04″ N,TALBOT
1066,5,84°30′03″ W,32°33′34″ N,TALBOT
1066,5,84°30′39″ W,32°33′44″ N,TALBOT
1066,5,84°36′37″ W,32°33′48″ N,TALBOT
1066,5,84°36′27″ W,32°33′09″ N,TALBOT
1066,5,84°37′11″ W,32°32′03″ N,TALBOT
1066,5,84°37′24″ W,32°31′54″ N,TALBOT
1066,5,84°38′14″ W,32°32′05″ N,TALBOT
1066,5,84°38′36″ W,32°32′10″ N,TALBOT
1066,5,84°39′02″ W,32°32′04″ N,TALBOT
1066,5,84°39′07″ W,32°31′59″ N,TALBOT
1066,5,84°40′41″ W,32°31′08″ N,TALBOT
1066,5,84°40′43″ W,32°31′08″ N,TALBOT
1066,5,84°40′55″ W,32°31′07″ N,TALBOT
1066,5,84°41′40″ W,32°31′07″ N,TALBOT
1066,5,84°41′40″ W,32°31′07″ N,TALBOT
1066,5,84°40′42″ W,32°32′01″ N,TALBOT
1066,5,84°40′46″ W,32°32′42″ N,TALBOT
1066,5,84°40′03″ W,32°33′50″ N,TALBOT
1066,5,84°41′41″ W,32°33′49″ N,TALBOT
1066,5,84°41′41″ W,32°35′02″ N,TALBOT
1066,5,84°41′40″ W,32°41′10″ N,TALBOT
1066,5,84°42′11″ W,32°41′10″ N,TALBOT
1066,5,84°42′11″ W,32°41′23″ N,TALBOT
1066,5,84°42′12″ W,32°41′52″ N,TALBOT
1066,5,84°42′12″ W,32°41′56″ N,TALBOT
1066,5,84°42′11″ W,32°42′03″ N,TALBOT
1066,5,84°41′36″ W,32°42′29″ N,TALBOT
1066,5,84°41′36″ W,32°43′15″ N,TALBOT
1066,5,84°41′36″ W,32°43′22″ N,TALBOT
1066,5,84°40′58″ W,32°43′22″ N,TALBOT
1066,5,84°40′58″ W,32°43′49″ N,TALBOT
1066,5,84°41′35″ W,32°44′20″ N,TALBOT
1066,5,84°41′33″ W,32°49′46″ N,TALBOT
1066,5,84°42′02″ W,32°50′41″ N,TALBOT
1066,5,84°34′14″ W,32°50′43″ N,TALBOT
1066,5,84°33′29″ W,32°51′06″ N,TALBOT
1066,5,84°30′25″ W,32°52′39″ N,TALBOT
1066,5,84°30′25″ W,32°52′54″ N,TALBOT
1066,5,84°29′56″ W,32°53′01″ N,TALBOT
1066,5,84°29′54″ W,32°53′01″ N,TALBOT
1066,5,84°29′52″ W,32°53′01″ N,TALBOT
1066,5,84°28′36″ W,32°52′38″ N,TALBOT
1066,5,84°28′33″ W,32°52′37″ N,TALBOT
1066,5,84°28′32″ W,32°52′35″ N,TALBOT
1066,5,84°28′31″ W,32°52′32″ N,TALBOT
1066,5,84°29′24″ W,32°51′25″ N,TALBOT
1066,5,84°29′22″ W,32°51′21″ N,TALBOT
1066,5,84°28′02″ W,32°51′11″ N,TALBOT
1066,5,84°27′59″ W,32°51′07″ N,TALBOT
1066,5,84°27′59″ W,32°51′07″ N,TALBOT
1066,5,84°27′24″ W,32°49′43″ N,TALBOT
1066,5,84°26′54″ W,32°49′30″ N,TALBOT
1066,5,84°26′34″ W,32°49′31″ N,TALBOT
1066,5,84°26′03″ W,32°50′17″ N,TALBOT
1066,5,84°26′01″ W,32°50′18″ N,TALBOT
1066,5,84°25′57″ W,32°50′19″ N,TALBOT
1066,5,84°25′16″ W,32°50′20″ N,TALBOT
1066,5,84°24′54″ W,32°50′04″ N,TALBOT
1066,5,84°24′30″ W,32°49′35″ N,TALBOT
1066,5,84°24′06″ W,32°48′58″ N,TALBOT
1066,5,84°23′28″ W,32°47′13″ N,TALBOT
1066,5,84°22′57″ W,32°46′49″ N,TALBOT
1066,5,84°22′49″ W,32°46′45″ N,TALBOT
1066,5,84°21′24″ W,32°46′25″ N,TALBOT
1066,5,84°21′23″ W,32°46′25″ N,TALBOT
1066,5,84°21′20″ W,32°46′25″ N,TALBOT
1066,5,84°21′13″ W,32°47′01″ N,TALBOT
1066,5,84°21′08″ W,32°47′00″ N,TALBOT
1066,5,84°21′01″ W,32°46′57″ N,TALBOT
1066,5,84°20′10″ W,32°45′35″ N,TALBOT
1066,5,84°18′58″ W,32°45′20″ N,TALBOT
1066,5,84°18′08″ W,32°45′41″ N,TALBOT
1066,5,84°18′05″ W,32°45′41″ N,TALBOT
1066,5,84°18′04″ W,32°45′40″ N,TALBOT
1066,5,84°17′25″ W,32°45′13″ N,TALBOT
1066,5,84°17′24″ W,32°45′12″ N,TALBOT
1066,5,84°17′15″ W,32°45′00″ N,TALBOT
1066,5,84°17′11″ W,32°44′51″ N,TALBOT
1066,5,84°17′20″ W,32°44′09″ N,TALBOT
1066,5,84°18′17″ W,32°44′01″ N,TALBOT
1066,5,84°19′20″ W,32°43′17″ N,TALBOT
1066,5,84°20′17″ W,32°43′15″ N,TALBOT
1066,5,84°20′20″ W,32°40′45″ N,TALBOT
1066,5,84°21′51″ W,32°40′46″ N,TALBOT
1066,5,84°22′26″ W,32°38′48″ N,TALBOT
1066,5,84°22′28″ W,32°38′16″ N,TALBOT
1066,5,84°22′43″ W,32°37′54″ N,TALBOT
1066,5,84°23′29″ W,32°37′10″ N,TALBOT
1066,5,84°24′30″ W,32°36′38″ N,TALBOT
1066,5,84°24′32″ W,32°33′43″ N,TALBOT
1066,5,84°26′40″ W,32°33′44″ N,TALBOT
1066,5,84°29′31″ W,32°33′43″ N,TALBOT
1066,5,84°30′02″ W,32°33′43″ N,TALBOT
1078,1,83°17′40″ W,34°00′29″ N,CLARKE
1078,1,83°15′57″ W,34°00′23″ N,CLARKE
1078,1,83°15′52″ W,34°00′24″ N,CLARKE
1078,1,83°15′49″ W,34°00′23″ N,CLARKE
1078,1,83°15′31″ W,33°59′57″ N,CLARKE
1078,1,83°15′58″ W,33°59′59″ N,CLARKE
1078,1,83°16′03″ W,33°59′31″ N,CLARKE
1078,1,83°16′32″ W,33°58′39″ N,CLARKE
1078,1,83°15′56″ W,33°57′56″ N,CLARKE
1078,1,83°15′57″ W,33°57′50″ N,CLARKE
1078,1,83°15′57″ W,33°57′47″ N,CLARKE
1078,1,83°16′46″ W,33°57′17″ N,CLARKE
1078,1,83°16′40″ W,33°56′48″ N,CLARKE
1078,1,83°16′32″ W,33°56′33″ N,CLARKE
1078,1,83°14′27″ W,33°54′16″ N,CLARKE
1078,1,83°16′32″ W,33°50′53″ N,CLARKE
1078,1,83°18′14″ W,33°51′03″ N,CLARKE
1078,1,83°19′32″ W,33°51′20″ N,CLARKE
1078,1,83°19′36″ W,33°51′22″ N,CLARKE
1078,1,83°19′33″ W,33°52′02″ N,CLARKE
1078,1,83°19′38″ W,33°52′07″ N,CLARKE
1078,1,83°19′43″ W,33°52′11″ N,CLARKE
1078,1,83°20′45″ W,33°52′43″ N,CLARKE
1078,1,83°20′59″ W,33°52′39″ N,CLARKE
1078,1,83°21′37″ W,33°52′33″ N,CLARKE
1078,1,83°21′58″ W,33°53′16″ N,CLARKE
1078,1,83°22′23″ W,33°53′08″ N,CLARKE
1078,1,83°22′58″ W,33°53′55″ N,CLARKE
1078,1,83°23′27″ W,33°54′01″ N,CLARKE
1078,1,83°23′40″ W,33°54′28″ N,CLARKE
1078,1,83°25′19″ W,33°55′38″ N,CLARKE
1078,1,83°26′18″ W,33°55′21″ N,CLARKE
1078,1,83°27′59″ W,33°55′34″ N,CLARKE
1078,1,83°28′08″ W,33°55′52″ N,CLARKE
1078,1,83°30′41″ W,33°55′54″ N,CLARKE
1078,1,83°32′15″ W,33°57′57″ N,CLARKE
1078,1,83°32′15″ W,33°57′57″ N,CLARKE
1078,1,83°29′53″ W,33°59′15″ N,CLARKE
1078,1,83°30′11″ W,33°59′58″ N,CLARKE
1078,1,83°29′03″ W,33°59′34″ N,CLARKE
1078,1,83°25′47″ W,34°00′51″ N,CLARKE
1078,1,83°23′06″ W,34°01′47″ N,CLARKE
1078,1,83°22′41″ W,34°01′55″ N,CLARKE
1078,1,83°22′30″ W,34°01′59″ N,CLARKE
1078,1,83°21′36″ W,34°02′26″ N,CLARKE
1078,1,83°19′19″ W,34°01′37″ N,CLARKE
1081,1,83°25′59″ W,33°11′00″ N,JONES
1081,1,83°25′59″ W,33°11′00″ N,JONES
1081,1,83°25′46″ W,33°11′08″ N,JONES
1081,1,83°25′45″ W,33°11′08″ N,JONES
1081,1,83°24′54″ W,33°06′46″ N,JONES
1081,1,83°23′53″ W,33°03′16″ N,JONES
1081,1,83°21′28″ W,32°55′34″ N,JONES
1081,1,83°21′38″ W,32°55′28″ N,JONES
1081,1,83°24′26″ W,32°53′54″ N,JONES
1081,1,83°30′49″ W,32°50′41″ N,JONES
1081,1,83°31′20″ W,32°50′25″ N,JONES
1081,1,83°31′24″ W,32°50′29″ N,JONES
1081,1,83°31′25″ W,32°50′29″ N,JONES
1081,1,83°31′49″ W,32°50′09″ N,JONES
1081,1,83°32′14″ W,32°50′30″ N,JONES
1081,1,83°31′49″ W,32°50′50″ N,JONES
1081,1,83°33′53″ W,32°52′38″ N,JONES
1081,1,83°34′42″ W,32°51′57″ N,JONES
1081,1,83°34′45″ W,32°51′56″ N,JONES
1081,1,83°35′54″ W,32°53′16″ N,JONES
1081,1,83°39′48″ W,32°53′55″ N,JONES
1081,1,83°40′48″ W,32°54′17″ N,JONES
1081,1,83°41′45″ W,32°55′00″ N,JONES
1081,1,83°41′46″ W,32°55′01″ N,JONES
1081,1,83°41′53″ W,32°55′16″ N,JONES
1081,1,83°42′02″ W,32°56′38″ N,JONES
1081,1,83°42′38″ W,32°57′08″ N,JONES
1081,1,83°42′38″ W,32°57′10″ N,JONES
1081,1,83°42′39″ W,32°57′11″ N,JONES
1081,1,83°42′22″ W,32°57′52″ N,JONES
1081,1,83°42′23″ W,32°57′55″ N,JONES
1081,1,83°43′22″ W,32°58′35″ N,JONES
1081,1,83°43′08″ W,33°00′04″ N,JONES
1081,1,83°43′47″ W,33°00′49″ N,JONES
1081,1,83°43′16″ W,33°01′24″ N,JONES
1081,1,83°43′31″ W,33°01′58″ N,JONES
1081,1,83°44′14″ W,33°02′38″ N,JONES
1081,1,83°44′49″ W,33°03′48″ N,JONES
1081,1,83°46′30″ W,33°04′49″ N,JONES
1081,1,83°47′41″ W,33°06′15″ N,JONES
1081,1,83°47′56″ W,33°07′00″ N,JONES
1081,1,83°48′56″ W,33°07′25″ N,JONES
1081,1,83°49′00″ W,33°07′30″ N,JONES
1081,1,83°49′01″ W,33°07′33″ N,JONES
1081,1,83°48′59″ W,33°07′51″ N,JONES
1081,1,83°48′57″ W,33°07′55″ N,JONES
1081,1,83°45′00″ W,33°08′31″ N,JONES
1081,1,83°38′26″ W,33°09′31″ N,JONES
1081,1,83°37′59″ W,33°09′36″ N,JONES
1081,1,83°37′30″ W,33°09′40″ N,JONES
1081,1,83°37′24″ W,33°09′41″ N,JONES
1081,1,83°34′43″ W,33°10′03″ N,JONES
1081,1,83°32′46″ W,33°10′18″ N,JONES
1081,1,83°32′43″ W,33°10′19″ N,JONES
1081,1,83°30′00″ W,33°10′41″ N,JONES
1081,1,83°26′21″ W,33°11′08″ N,JONES
1082,1,83°28′08″ W,33°55′52″ N,OCONEE
1082,1,83°27′59″ W,33°55′34″ N,OCONEE
1082,1,83°26′18″ W,33°55′21″ N,OCONEE
1082,1,83°25′19″ W,33°55′38″ N,OCONEE
1082,1,83°23′40″ W,33°54′28″ N,OCONEE
1082,1,83°23′27″ W,33°54′01″ N,OCONEE
1082,1,83°22′58″ W,33°53′55″ N,OCONEE
1082,1,83°22′23″ W,33°53′08″ N,OCONEE
1082,1,83°21′58″ W,33°53′16″ N,OCONEE
1082,1,83°21′37″ W,33°52′33″ N,OCONEE
1082,1,83°20′59″ W,33°52′39″ N,OCONEE
1082,1,83°20′45″ W,33°52′43″ N,OCONEE
1082,1,83°19′43″ W,33°52′11″ N,OCONEE
1082,1,83°19′38″ W,33°52′07″ N,OCONEE
1082,1,83°19′36″ W,33°51′22″ N,OCONEE
1082,1,83°19′32″ W,33°51′20″ N,OCONEE
1082,1,83°16′32″ W,33°50′53″ N,OCONEE
1082,1,83°18′24″ W,33°48′41″ N,OCONEE
1082,1,83°17′32″ W,33°48′37″ N,OCONEE
1082,1,83°17′40″ W,33°47′58″ N,OCONEE
1082,1,83°17′39″ W,33°47′53″ N,OCONEE
1082,1,83°16′57″ W,33°47′17″ N,OCONEE
1082,1,83°16′52″ W,33°46′58″ N,OCONEE
1082,1,83°16′51″ W,33°45′42″ N,OCONEE
1082,1,83°16′51″ W,33°45′35″ N,OCONEE
1082,1,83°17′47″ W,33°44′36″ N,OCONEE
1082,1,83°17′51″ W,33°44′22″ N,OCONEE
1082,1,83°17′28″ W,33°44′01″ N,OCONEE
1082,1,83°24′22″ W,33°41′54″ N,OCONEE
1082,1,83°24′25″ W,33°41′56″ N,OCONEE
1082,1,83°25′05″ W,33°42′16″ N,OCONEE
1082,1,83°25′27″ W,33°42′55″ N,OCONEE
1082,1,83°26′44″ W,33°43′22″ N,OCONEE
1082,1,83°27′30″ W,33°46′06″ N,OCONEE
1082,1,83°28′41″ W,33°47′31″ N,OCONEE
1082,1,83°28′41″ W,33°47′33″ N,OCONEE
1082,1,83°28′30″ W,33°47′54″ N,OCONEE
1082,1,83°28′52″ W,33°47′49″ N,OCONEE
1082,1,83°28′56″ W,33°47′54″ N,OCONEE
1082,1,83°29′00″ W,33°48′21″ N,OCONEE
1082,1,83°30′05″ W,33°49′01″ N,OCONEE
1082,1,83°30′21″ W,33°49′04″ N,OCONEE
1082,1,83°32′01″ W,33°49′16″ N,OCONEE
1082,1,83°31′57″ W,33°49′31″ N,OCONEE
1082,1,83°33′56″ W,33°50′48″ N,OCONEE
1082,1,83°34′24″ W,33°50′51″ N,OCONEE
1082,1,83°35′26″ W,33°51′48″ N,OCONEE
1082,1,83°35′01″ W,33°53′02″ N,OCONEE
1082,1,83°36′46″ W,33°52′54″ N,OCONEE
1082,1,83°37′44″ W,33°53′09″ N,OCONEE
1082,1,83°37′49″ W,33°53′12″ N,OCONEE
1082,1,83°38′18″ W,33°54′28″ N,OCONEE
1082,1,83°38′48″ W,33°54′22″ N,OCONEE
1082,1,83°36′47″ W,33°55′30″ N,OCONEE
1082,1,83°32′15″ W,33°57′57″ N,OCONEE
1082,1,83°30′41″ W,33°55′54″ N,OCONEE
1083,1,83°56′10″ W,34°44′18″ N,LUMPKIN
1083,1,83°55′17″ W,34°44′15″ N,LUMPKIN
1083,1,83°54′00″ W,34°43′56″ N,LUMPKIN
1083,1,83°53′35″ W,34°43′33″ N,LUMPKIN
1083,1,83°52′39″ W,34°43′24″ N,LUMPKIN
1083,1,83°52′11″ W,34°43′39″ N,LUMPKIN
1083,1,83°51′49″ W,34°43′35″ N,LUMPKIN
1083,1,83°51′29″ W,34°43′24″ N,LUMPKIN
1083,1,83°51′28″ W,34°43′23″ N,LUMPKIN
1083,1,83°51′23″ W,34°43′20″ N,LUMPKIN
1083,1,83°51′23″ W,34°43′19″ N,LUMPKIN
1083,1,83°51′22″ W,34°43′17″ N,LUMPKIN
1083,1,83°51′22″ W,34°43′16″ N,LUMPKIN
1083,1,83°51′29″ W,34°42′18″ N,LUMPKIN
1083,1,83°51′38″ W,34°41′46″ N,LUMPKIN
1083,1,83°51′49″ W,34°41′16″ N,LUMPKIN
1083,1,83°52′25″ W,34°40′49″ N,LUMPKIN
1083,1,83°52′13″ W,34°39′54″ N,LUMPKIN
1083,1,83°52′35″ W,34°39′40″ N,LUMPKIN
1083,1,83°52′35″ W,34°39′37″ N,LUMPKIN
1083,1,83°52′16″ W,34°38′24″ N,LUMPKIN
1083,1,83°52′39″ W,34°37′43″ N,LUMPKIN
1083,1,83°52′34″ W,34°37′14″ N,LUMPKIN
1083,1,83°51′52″ W,34°36′56″ N,LUMPKIN
1083,1,83°51′52″ W,34°33′02″ N,LUMPKIN
1083,1,83°51′11″ W,34°32′30″ N,LUMPKIN
